,start_times,end_times,det_probs
844,6.7285,6.7707,0.057
845,6.7305,6.7666,0.103
846,6.7345,6.7774,0.063
847,6.7355,6.7439,0.063
848,6.7365,6.745,0.078
849,6.7365,6.748,0.12
850,6.7395,6.7775,0.131
851,6.7635,6.7781,0.227
852,6.7655,6.7833,0.046
853,6.7705,6.7846,0.071
854,6.7725,6.8131,0.047
855,6.7725,6.7984,0.234
856,6.7745,6.7887,0.04
857,6.7855,6.7953,0.059
858,6.7855,6.8097,0.093
859,6.7865,6.7969,0.039
860,6.7985,6.8048,0.074
861,6.7995,6.806,0.071
862,6.8225,6.854,0.037
863,6.8305,6.8736,0.035
864,6.8345,6.8442,0.037
865,6.8455,6.8885,0.053
866,6.8625,6.8729,0.058
867,6.8755,6.9143,0.039
868,6.8805,6.8865,0.061
869,6.8845,6.9039,0.066
870,6.8965,6.9179,0.081
871,6.8995,6.9322,0.064
872,6.8995,6.9075,0.052
873,6.9025,6.9166,0.124
874,6.9115,6.9241,0.091
875,6.9125,6.9243,0.094
