,start_times,end_times,det_probs
769,8.1795,8.2275,0.095
770,8.1795,8.191,0.218
771,8.1805,8.2071,0.173
772,8.1895,8.2149,0.069
773,8.1985,8.2076,0.157
774,8.2005,8.2381,0.091
775,8.2005,8.2451,0.053
776,8.2015,8.2126,0.076
777,8.2055,8.2136,0.132
778,8.2065,8.2176,0.103
779,8.2075,8.2462,0.051
780,8.2085,8.2199,0.097
781,8.2085,8.2246,0.107
782,8.2175,8.2297,0.108
783,8.2175,8.2288,0.269
784,8.2175,8.2286,0.099
785,8.2185,8.2278,0.208
786,8.2195,8.2482,0.112
787,8.2245,8.2601,0.045
788,8.2285,8.2401,0.101
789,8.2295,8.2598,0.079
790,8.2305,8.2411,0.106
791,8.2325,8.2459,0.056
792,8.2335,8.2432,0.183
793,8.2375,8.2496,0.113
794,8.2465,8.2679,0.075
795,8.2465,8.2606,0.061
796,8.2485,8.2543,0.045
797,8.2585,8.2899,0.063
798,8.2615,8.2694,0.039
799,8.2635,8.2697,0.11
800,8.2645,8.2981,0.037
801,8.2805,8.2904,0.037
802,8.3015,8.3106,0.044
803,8.3295,8.3633,0.039
804,8.3305,8.3734,0.044
805,8.3355,8.356,0.187
806,8.3515,8.3959,0.054
807,8.3565,8.3676,0.036
808,8.3865,8.3986,0.051
809,8.3865,8.428,0.07
810,8.3885,8.4275,0.067
811,8.3905,8.4086,0.191
812,8.3945,8.4343,0.06
813,8.3965,8.4122,0.046
814,8.4015,8.4133,0.066
815,8.4025,8.4191,0.037
816,8.4135,8.4232,0.078
817,8.4135,8.4291,0.172
818,8.4145,8.4561,0.137
819,8.4235,8.4609,0.051
820,8.4305,8.442,0.089
821,8.4355,8.4731,0.058
822,8.4655,8.4817,0.081
823,8.4675,8.5085,0.078
824,8.4715,8.4777,0.045
825,8.4715,8.5087,0.046
826,8.4715,8.4825,0.105
827,8.4735,8.4856,0.092
828,8.4795,8.4865,0.053
829,8.4805,8.4858,0.036
830,8.4975,8.5108,0.195
831,8.4985,8.513,0.234
832,8.4995,8.514,0.048
833,8.5005,8.5281,0.054
834,8.5125,8.5452,0.044
835,8.5305,8.5377,0.038
836,8.5425,8.556,0.094
837,8.5435,8.5533,0.044
838,8.5775,8.6187,0.043
839,8.5815,8.5894,0.045
840,8.5875,8.5974,0.038
841,8.6315,8.6734,0.038
842,8.6405,8.6508,0.08
843,8.6625,8.7024,0.045
844,8.6885,8.6982,0.036
845,8.6985,8.7024,0.215
846,8.6995,8.7046,0.043
847,8.7025,8.7104,0.036
848,8.7445,8.751,0.053
849,8.7465,8.7521,0.049
850,8.7605,8.7706,0.083
851,8.7615,8.7991,0.142
852,8.7625,8.7874,0.169
853,8.7625,8.7772,0.309
854,8.7645,8.8036,0.04
855,8.7745,8.8024,0.138
856,8.7795,8.7956,0.263
857,8.7815,8.7924,0.044
858,8.7855,8.8237,0.053
859,8.7865,8.8016,0.038
860,8.7935,8.8012,0.044
861,8.7955,8.8159,0.058
862,8.7965,8.8046,0.042
863,8.8005,8.8375,0.064
864,8.8095,8.8188,0.043
865,8.8215,8.8311,0.037
866,8.8525,8.8619,0.039
867,8.8925,8.9352,0.045
868,8.9025,8.91,0.037
869,8.9235,8.9677,0.098
870,8.9245,8.939,0.175
871,8.9255,8.9438,0.184
872,8.9255,8.9662,0.065
873,8.9335,8.9481,0.037
874,8.9405,8.9577,0.04
